circuit.problog	1	0.18
circuit.problog	2	0.19
circuit.problog	3	0.13
circuit.problog	4	0.14
circuit.problog	5	0.165
circuit.problog	6	0.20500000000000002
circuit.problog	7	0.22
circuit.problog	8	0.195
circuit.problog	9	0.225
circuit.problog	10	0.225
circuit.problog	11	0.25
circuit.problog	12	0.24
circuit.problog	13	0.24
circuit.problog	14	0.21
circuit.problog	15	0.2
circuit.problog	16	0.21
circuit.problog	17	0.29000000000000004
circuit.problog	18	0.25
circuit.problog	19	0.25
circuit.problog	20	0.45
circuit.problog	21	0.28500000000000003
circuit.problog	22	0.28
circuit.problog	23	0.3
circuit.problog	24	0.305
circuit.problog	25	0.31
circuit.problog	26	0.28500000000000003
circuit.problog	27	0.3
circuit.problog	28	0.3
circuit.problog	29	0.31
linear.problog	1	0.10500000000000001
linear.problog	2	0.12
linear.problog	3	0.14
linear.problog	4	0.28500000000000003
linear.problog	5	2.14
linear.problog	6	81.25999999999999
mix.problog	1	0.11
mix.problog	2	0.11499999999999999
mix.problog	3	0.13
mix.problog	4	0.185
mix.problog	5	0.26
mix.problog	6	0.54
mix.problog	7	1.42
mix.problog	8	4.715
mix.problog	9	17.59
mix.problog	10	70.56
pyro_template.py	1	1.08
pyro_template.py	2	1.0750000000000002
pyro_template.py	3	1.0750000000000002
pyro_template.py	4	1.07
pyro_template.py	5	1.0750000000000002
pyro_template.py	6	1.07
pyro_template.py	7	1.07
pyro_template.py	8	1.1
pyro_template.py	9	1.13
pyro_template.py	10	1.09
pyro_template.py	11	1.11
pyro_template.py	12	1.25
pyro_template.py	13	1.78
pyro_template.py	14	3.9000000000000004
pyro_template.py	15	11.7
pyro_template.py	16	42.94
