circuit.problog	1	0.11
circuit.problog	2	0.11
circuit.problog	3	0.14
circuit.problog	4	0.15
circuit.problog	5	0.16
circuit.problog	6	0.17
circuit.problog	7	0.19
circuit.problog	8	0.22
circuit.problog	9	0.23
circuit.problog	10	0.24
circuit.problog	11	0.26
circuit.problog	12	0.29
circuit.problog	13	0.31
circuit.problog	14	0.32
circuit.problog	15	0.34
circuit.problog	16	0.37
circuit.problog	17	0.41
circuit.problog	18	0.41
circuit.problog	19	0.44
circuit.problog	20	0.46
circuit.problog	21	0.49
circuit.problog	22	0.52
circuit.problog	23	0.55
circuit.problog	24	0.58
circuit.problog	25	0.61
circuit.problog	26	0.64
circuit.problog	27	0.7
circuit.problog	28	0.74
circuit.problog	29	0.77
circuit.problog	30	0.79
circuit.problog	31	0.84
circuit.problog	32	0.88
circuit.problog	33	0.92
circuit.problog	34	0.98
circuit.problog	35	0.99
circuit.problog	36	1.05
circuit.problog	37	1.1
circuit.problog	38	1.13
circuit.problog	39	1.2
circuit.problog	40	1.25
circuit.problog	41	1.32
circuit.problog	42	1.4
circuit.problog	43	1.44
circuit.problog	44	1.52
circuit.problog	45	1.56
circuit.problog	46	1.62
circuit.problog	47	1.65
circuit.problog	48	1.73
circuit.problog	49	1.72
circuit.problog	50	1.81
circuit.problog	51	1.97
circuit.problog	52	1.96
circuit.problog	53	2.11
circuit.problog	54	2.24
circuit.problog	55	2.23
circuit.problog	56	2.26
circuit.problog	57	2.42
circuit.problog	58	2.47
circuit.problog	59	2.6
circuit.problog	60	2.63
circuit.problog	61	2.73
circuit.problog	62	2.88
circuit.problog	63	2.89
circuit.problog	64	3.71
circuit.problog	65	3.76
circuit.problog	66	3.85
circuit.problog	67	3.28
circuit.problog	68	3.31
circuit.problog	69	3.31
circuit.problog	70	3.46
circuit.problog	71	3.51
circuit.problog	72	4.05
circuit.problog	73	4.57
circuit.problog	74	4.75
circuit.problog	75	4.18
circuit.problog	76	4.21
circuit.problog	77	4.25
circuit.problog	78	4.31
circuit.problog	79	5.02
circuit.problog	80	5.38
circuit.problog	81	5.57
circuit.problog	82	4.6
circuit.problog	83	4.87
circuit.problog	84	4.94
circuit.problog	85	5.06
circuit.problog	86	5.01
circuit.problog	87	5.25
circuit.problog	88	5.67
circuit.problog	89	5.63
circuit.problog	90	5.54
circuit.problog	91	6.52
circuit.problog	92	5.9
circuit.problog	93	5.9
circuit.problog	94	6.12
circuit.problog	95	6.24
circuit.problog	96	6.32
circuit.problog	97	7.4
circuit.problog	98	8.14
circuit.problog	99	7.62
circuit.problog	100	7.89
