circuit.problog	1	0.16
circuit.problog	2	0.14
circuit.problog	3	0.17
circuit.problog	4	0.19
circuit.problog	5	0.2
circuit.problog	6	0.2
circuit.problog	7	0.26
circuit.problog	8	0.25
circuit.problog	9	0.27
circuit.problog	10	0.3
circuit.problog	11	0.34
circuit.problog	12	0.35
circuit.problog	13	0.39
circuit.problog	14	0.41
circuit.problog	15	0.44
circuit.problog	16	0.47
circuit.problog	17	0.51
circuit.problog	18	0.55
circuit.problog	19	0.59
circuit.problog	20	0.62
circuit.problog	21	0.67
circuit.problog	22	0.72
circuit.problog	23	0.61
circuit.problog	24	0.66
circuit.problog	25	0.7
circuit.problog	26	0.75
circuit.problog	27	0.81
circuit.problog	28	0.82
circuit.problog	29	0.89
circuit.problog	30	0.96
interleaved.jl	1	7.29
interleaved.jl	2	7.16
interleaved.jl	3	6.66
interleaved.jl	4	6.91
interleaved.jl	5	6.77
interleaved.jl	6	6.74
interleaved.jl	7	7.59
interleaved.jl	8	6.99
interleaved.jl	9	7.06
interleaved.jl	10	6.85
interleaved.jl	11	6.67
interleaved.jl	12	7.7
interleaved.jl	13	8.82
interleaved.jl	14	8.67
interleaved.jl	15	8.03
interleaved.jl	16	6.99
interleaved.jl	17	8.01
interleaved.jl	18	6.68
interleaved.jl	19	6.87
interleaved.jl	20	7.87
interleaved.jl	21	8.68
interleaved.jl	22	7.02
interleaved.jl	23	6.91
interleaved.jl	24	6.85
interleaved.jl	25	8.51
interleaved.jl	26	8.53
interleaved.jl	27	6.98
interleaved.jl	28	8.92
interleaved.jl	29	6.94
interleaved.jl	30	6.71
interleaved_lsb_first.jl	1	5.6
interleaved_lsb_first.jl	2	6.25
interleaved_lsb_first.jl	3	6.37
interleaved_lsb_first.jl	4	6.64
interleaved_lsb_first.jl	5	6.66
interleaved_lsb_first.jl	6	8.65
interleaved_lsb_first.jl	7	8.5
interleaved_lsb_first.jl	8	8.62
interleaved_lsb_first.jl	9	8.82
interleaved_lsb_first.jl	10	9.09
interleaved_lsb_first.jl	11	8.55
interleaved_lsb_first.jl	12	8.29
interleaved_lsb_first.jl	13	8.62
interleaved_lsb_first.jl	14	6.83
interleaved_lsb_first.jl	15	6.73
interleaved_lsb_first.jl	16	6.71
interleaved_lsb_first.jl	17	6.71
interleaved_lsb_first.jl	18	7.75
interleaved_lsb_first.jl	19	7.13
interleaved_lsb_first.jl	20	7.03
interleaved_lsb_first.jl	21	7.16
interleaved_lsb_first.jl	22	6.91
interleaved_lsb_first.jl	23	6.84
interleaved_lsb_first.jl	24	7.1
interleaved_lsb_first.jl	25	7.19
interleaved_lsb_first.jl	26	8.84
interleaved_lsb_first.jl	27	9.09
interleaved_lsb_first.jl	28	8.0
interleaved_lsb_first.jl	29	6.86
interleaved_lsb_first.jl	30	7.01
